tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0600850512308,06085512308,G0600850512308,06085512308,0.9921026129,1,1,1,1,1,1,1
G0600850512308,06085512308,G0600850512311,06085512311,0.0051448825,0,0,0,0,0,0,0
G0600850512308,06085512308,G0600850512312,06085512312,0.0027525046,0,0,0,0,0,0,0
G0600850512308,06085512308,G0600850513500,06085513500,0,0,0,0,0,0,0,0
G0600850512309,06085512309,G0600850512309,06085512309,0.9909414552,1,1,1,1,1,1,1
G0600850512309,06085512309,G0600850512310,06085512310,0.0090585448,0,0,0,0,0,0,0
G0600850512310,06085512310,G0600850512310,06085512310,1,1,1,1,1,1,1,1
G0600850512311,06085512311,G0600850512311,06085512311,1,1,1,1,1,1,1,1
G0600850512312,06085512312,G0600850512312,06085512312,1,1,1,1,1,1,1,1
G0600850512313,06085512313,G0600850512313,06085512313,1,1,1,1,1,1,1,1
G0600850512314,06085512314,G0600850512314,06085512314,1,1,1,1,1,1,1,1
G0600850512401,06085512401,G0600850512401,06085512401,1,1,1,1,1,1,1,1
G0600850512402,06085512402,G0600850512309,06085512309,0.0004388476,0.002423818,0.0026680975,0.0037683576,0.003691643,0.003525519,0.002591182,0.0067740287
G0600850512402,06085512402,G0600850512402,06085512402,0.9995611524,0.997576182,0.9973319025,0.9962316424,0.996308357,0.996474481,0.997408818,0.9932259713
G0600850512402,06085512402,G0600850513500,06085513500,0,0,0,0,0,0,0,0
G0600850512505,06085512505,G0600850512505,06085512505,0.997974593,0.9965600571,0.9967850343,0.9959132277,0.9965928226,0.9966763246,0.9953681992,0.9980789098
G0600850512505,06085512505,G0600850512506,06085512506,0.002025407,0.0034399429,0.0032149657,0.0040867723,0.0034071774,0.0033236754,0.0046318008,0.0019210902
G0600850512509,06085512509,G0600850512508,06085512508,0.0035675648,0.0046821149,0.0045883353,0.0046958016,0.0044684237,0.0044170625,0.0026780244,0.0117100388
G0600850512509,06085512509,G0600850512509,06085512509,0.9964324352,0.9953178851,0.9954116647,0.9953041984,0.9955315763,0.9955829375,0.9973219756,0.9882899612
G0600850512510,06085512510,G0600850512508,06085512508,0.0000701244,0,0,0,0,0,0,0
G0600850512510,06085512510,G0600850512510,06085512510,0.9999298756,1,1,1,1,1,1,1
G0600850512511,06085512511,G0600850512508,06085512508,1,1,1,1,1,1,1,1
G0600850512512,06085512512,G0600850512508,06085512508,0.9994547671,0.9992133109,0.9992591055,0.9991416123,0.9992771929,0.9991399145,1,0.998490938
G0600850512512,06085512512,G0600850512603,06085512603,0.0005452329,0.0007866891,0.0007408945,0.0008583877,0.0007228071,0.0008600855,0,0.001509062
G0600850512513,06085512513,G0600850512506,06085512506,1,1,1,1,1,1,1,1
G0600850512514,06085512514,G0600850512506,06085512506,1,1,1,1,1,1,1,1
G0600850512515,06085512515,G0600850512503,06085512503,1,1,1,1,1,1,1,1
G0600850512516,06085512516,G0600850512503,06085512503,1,1,1,1,1,1,1,1
G0600850512602,06085512602,G0600850512509,06085512509,0.0004091212,0,0,0,0,0,0,0
G0600850512602,06085512602,G0600850512602,06085512602,0.9995908788,1,1,1,1,1,1,1
G0600850512603,06085512603,G0600850512603,06085512603,1,1,1,1,1,1,1,1
G0600850512604,06085512604,G0600850512604,06085512604,1,1,1,1,1,1,1,1
G0600850513000,06085513000,G0600850511609,06085511609,0.0014566138,0,0,0,0,0,0,0
G0600850513000,06085513000,G0600850513000,06085513000,0.9985433862,1,1,1,1,1,1,1
G0600850513500,06085513500,G0600850504202,06085504202,0.0000003872,0,0,0,0,0,0,0
G0600850513500,06085513500,G0600850504308,06085504308,0.000000208,0,0,0,0,0,0,0
G0600850513500,06085513500,G0600850513500,06085513500,0.9999994048,1,1,1,1,1,1,1
G0600870100100,06087100100,G0600870100100,06087100100,1,1,1,1,1,1,1,1
G0600870100200,06087100200,G0600870100200,06087100200,0.9989645585,1,1,1,1,1,1,1
G0600870100200,06087100200,G0600870121401,06087121401,0.0010354415,0,0,0,0,0,0,0
G0600870100300,06087100300,G0600870100200,06087100200,0.0007040009,0,0,0,0,0,0,0
G0600870100300,06087100300,G0600870100300,06087100300,0.9363649988,0.9076853485,0.9070501814,0.8728537254,0.9034037447,0.9113547553,0.8653800394,0.9790351409
G0600870100300,06087100300,G0600870100400,06087100400,0.0629310003,0.0923146515,0.0929498186,0.1271462746,0.0965962553,0.0886452447,0.1346199606,0.0209648591
G0600870100400,06087100400,G0600870100300,06087100300,0.0019899237,0.000114907,0.0001174949,0.0000115107,0.0000455949,0.0000390665,0,0.0000525666
G0600870100400,06087100400,G0600870100400,06087100400,0.9980100763,0.999885093,0.9998825051,0.9999884893,0.9999544051,0.9999609335,1,0.9999474334
G0600870100500,06087100500,G0600870100400,06087100400,0.051440477,0.0004675167,0.0004190639,0.0007332722,0.000490918,0.0004448399,0.0006148867,0.0003641178
G0600870100500,06087100500,G0600870100500,06087100500,0.948559523,0.9995324833,0.9995809361,0.9992667278,0.999509082,0.9995551601,0.9993851133,0.9996358822
G0600870100600,06087100600,G0600870100600,06087100600,1,1,1,1,1,1,1,1
G0600870100700,06087100700,G0600870100700,06087100700,1,1,1,1,1,1,1,1
G0600870100801,06087100801,G0600870100800,06087100800,1,1,1,1,1,1,1,1
G0600870100802,06087100802,G0600870100800,06087100800,1,1,1,1,1,1,1,1
G0600870100900,06087100900,G0600870100900,06087100900,0.9539955045,0.9936810517,0.9967063037,0.9989047097,0.9993673841,0.9994607122,0.9987849332,0.9997632199
G0600870100900,06087100900,G0600870121401,06087121401,0.0079149698,0.0058493215,0.0029139073,0.0010952903,0.0004916421,0.0004191115,0.0012150668,0
G0600870100900,06087100900,G0600870121403,06087121403,0.0380895257,0.0004696268,0.000379789,0,0.0001409738,0.0001201763,0,0.0002367801
G0600870101001,06087101001,G0600870100700,06087100700,0.0155080644,0.0205955335,0.0221264368,0.0171339564,0.0219178082,0.0333543109,0.0044642857,0.0296442688
G0600870101001,06087101001,G0600870101000,06087101000,0.9844919356,0.9794044665,0.9778735632,0.9828660436,0.9780821918,0.9666456891,0.9955357143,0.9703557312
G0600870101002,06087101002,G0600870100700,06087100700,0.0324314716,0.0339551457,0.0305582291,0.0228384992,0.0296296296,0.0287430287,0.0609756098,0.0268672757
G0600870101002,06087101002,G0600870101000,06087101000,0.9675685284,0.9660448543,0.9694417709,0.9771615008,0.9703703704,0.9712569713,0.9390243902,0.9731327243
G0600870101100,06087101100,G0600870101100,06087101100,1,1,1,1,1,1,1,1
G0600870101200,06087101200,G0600870101200,06087101200,1,1,1,1,1,1,1,1
G0600870110101,06087110101,G0600870110100,06087110100,1,1,1,1,1,1,1,1
G0600870110102,06087110102,G0600870110100,06087110100,1,1,1,1,1,1,1,1
G0600870110201,06087110201,G0600870110200,06087110200,1,1,1,1,1,1,1,1
G0600870110202,06087110202,G0600870110200,06087110200,1,1,1,1,1,1,1,1
G0600870110301,06087110301,G0600870110300,06087110300,1,1,1,1,1,1,1,1
G0600870110302,06087110302,G0600870110300,06087110300,1,1,1,1,1,1,1,1
G0600870110401,06087110401,G0600870110400,06087110400,1,1,1,1,1,1,1,1
G0600870110402,06087110402,G0600870110400,06087110400,1,1,1,1,1,1,1,1
G0600870110503,06087110503,G0600870110502,06087110502,1,1,1,1,1,1,1,1
G0600870110504,06087110504,G0600870110502,06087110502,1,1,1,1,1,1,1,1
G0600870110505,06087110505,G0600870110501,06087110501,1,1,1,1,1,1,1,1
G0600870110506,06087110506,G0600870110501,06087110501,1,1,1,1,1,1,1,1
G0600870110601,06087110601,G0600870110600,06087110600,1,1,1,1,1,1,1,1
G0600870110602,06087110602,G0600870110600,06087110600,1,1,1,1,1,1,1,1
G0600870110700,06087110700,G0600870110600,06087110600,0.0022735124,0,0,0,0,0,0,0
G0600870110700,06087110700,G0600870110700,06087110700,0.9932091184,0.988401708,0.9868843905,0.9935530368,0.9934634519,0.9933366453,0.9974045736,0.9861350263
G0600870110700,06087110700,G0600870122400,06087122400,0.0045173692,0.011598292,0.0131156095,0.0064469632,0.0065365481,0.0066633547,0.0025954264,0.0138649737
G0600870120200,06087120200,G0600870120200,06087120200,1,1,1,1,1,1,1,1
G0600870120301,06087120301,G0600870120200,06087120200,0.0068687768,0.0001393642,0.0001013233,0.0000357876,0.0000227803,0.0000211192,0,0.0000779787
G0600870120301,06087120301,G0600870120301,06087120301,0.9931312232,0.9998606358,0.9998986767,0.9999642124,0.9999772197,0.9999788808,1,0.9999220213
G0600870120302,06087120302,G0600870120301,06087120301,0.5060477836,0.1419579317,0.1460210715,0.1327764397,0.1452736978,0.1479775837,0.139535066,0.1576195881
G0600870120302,06087120302,G0600870120302,06087120302,0.4939522164,0.8580420683,0.8539789285,0.8672235603,0.8547263022,0.8520224163,0.860464934,0.8423804119
G0600870120400,06087120400,G0600870120400,06087120400,0.9969023548,0.9931166644,0.9921081257,0.9926229449,0.9921564095,0.9908271462,0.993467089,0.9888601636
G0600870120400,06087120400,G0600870120500,06087120500,0.0030976452,0.0068833356,0.0078918743,0.0073770551,0.0078435905,0.0091728538,0.006532911,0.0111398364
G0600870120500,06087120500,G0600870120301,06087120301,0.0000672336,0,0,0,0,0,0,0
G0600870120500,06087120500,G0600870120400,06087120400,0.000217359,0.0076577326,0.0087701814,0.0049170252,0.0088924818,0.007997092,0.005453644,0.0240700219
G0600870120500,06087120500,G0600870120500,06087120500,0.9997080816,0.9923378411,0.9912251424,0.9950829748,0.9911075182,0.9919989283,0.994546356,0.9759299781
G0600870120500,06087120500,G0600870120600,06087120600,0.0000073259,0.0000044262,0.0000046762,0,0,0.0000039797,0,0
G0600870120600,06087120600,G0600870120302,06087120302,0.0003962234,0.0027455121,0.0030557678,0.0041220115,0.0032327586,0.0030364372,0.0040677966,0
G0600870120600,06087120600,G0600870120600,06087120600,0.9996037766,0.9972544879,0.9969442322,0.9958779885,0.9967672414,0.9969635628,0.9959322034,1
G0600870120700,06087120700,G0600870120700,06087120700,1,1,1,1,1,1,1,1
G0600870120800,06087120800,G0600870100200,06087100200,0.0031702062,0,0,0,0,0,0,0
G0600870120800,06087120800,G0600870120700,06087120700,0.0944522132,0.011626708,0.0097891793,0.0093577031,0.0086443219,0.0085230639,0.0092541893,0.0057735173
G0600870120800,06087120800,G0600870120800,06087120800,0.9020570863,0.988373292,0.9902108207,0.9906422969,0.9913556781,0.9914769361,0.9907458107,0.9942264827
G0600870120800,06087120800,G0600870121200,06087121200,0.0003204943,0,0,0,0,0,0,0
G0600870120901,06087120901,G0600870120500,06087120500,0.003900832,0.0026086957,0.0017946877,0.0020964361,0.0014134276,0.0013089005,0.0008984726,0.0033112583
G0600870120901,06087120901,G0600870120900,06087120900,0.996099168,0.9973913043,0.9982053123,0.9979035639,0.9985865724,0.9986910995,0.9991015274,0.9966887417
G0600870120902,06087120902,G0600870120900,06087120900,1,1,1,1,1,1,1,1
G0600870121000,06087121000,G0600870121000,06087121000,0.9995248989,0.9974853311,0.9985920451,0.9990186457,0.9992565056,0.9993324433,0.9990654206,1
G0600870121000,06087121000,G0600870122400,06087122400,0.0004751011,0.0025146689,0.0014079549,0.0009813543,0.0007434944,0.0006675567,0.0009345794,0
G0600870121100,06087121100,G0600870121100,06087121100,1,1,1,1,1,1,1,1
G0600870121200,06087121200,G0600870100100,06087100100,0.0004733316,0,0,0,0,0,0,0
G0600870121200,06087121200,G0600870121200,06087121200,0.9995266684,1,1,1,1,1,1,1
G0600870121300,06087121300,G0600870100100,06087100100,0.0006190498,0,0,0,0,0,0,0
G0600870121300,06087121300,G0600870121300,06087121300,0.9993809502,1,1,1,1,1,1,1
G0600870121401,06087121401,G0600870100200,06087100200,0.0067742614,0,0,0,0,0,0,0
G0600870121401,06087121401,G0600870121401,06087121401,0.9932257386,1,1,1,1,1,1,1
G0600870121402,06087121402,G0600870121402,06087121402,1,1,1,1,1,1,1,1
G0600870121403,06087121403,G0600870100900,06087100900,0.0024060464,0,0,0,0,0,0,0
G0600870121403,06087121403,G0600870121403,06087121403,0.9975939536,1,1,1,1,1,1,1
G0600870121501,06087121501,G0600870121500,06087121500,1,1,1,1,1,1,1,1
G0600870121502,06087121502,G0600870121500,06087121500,1,1,1,1,1,1,1,1
G0600870121601,06087121601,G0600870121600,06087121600,1,1,1,1,1,1,1,1
G0600870121602,06087121602,G0600870121600,06087121600,0.9966984701,0.9884767735,0.9866148532,1,1,1,1,1
G0600870121602,06087121602,G0600870121700,06087121700,0.0033015299,0.0115232265,0.0133851468,0,0,0,0,0
G0600870121701,06087121701,G0600870121700,06087121700,1,1,1,1,1,1,1,1
G0600870121702,06087121702,G0600870121700,06087121700,1,1,1,1,1,1,1,1
G0600870121801,06087121801,G0600870121800,06087121800,1,1,1,1,1,1,1,1
G0600870121802,06087121802,G0600870121800,06087121800,1,1,1,1,1,1,1,1
G0600870122001,06087122001,G0600870122001,06087122001,1,1,1,1,1,1,1,1
G0600870122002,06087122002,G0600870121000,06087121000,0.0000327402,0,0,0,0,0,0,0
G0600870122002,06087122002,G0600870122002,06087122002,0.9999180915,0.9992031083,0.9992027729,0.9991378538,0.9991246085,0.9991249008,0.9991228201,0.9991330799
G0600870122002,06087122002,G0600870122201,06087122201,0.0000391257,0.000793987,0.0007943891,0.000860243,0.0008732898,0.0008730502,0.0008755723,0.0008624778
G0600870122002,06087122002,G0600870122400,06087122400,0.0000100426,0.0000029048,0.000002838,0.0000019032,0.0000021017,0.000002049,0.0000016076,0.0000044423
G0600870122004,06087122004,G0600870122001,06087122001,0.0002586512,0.0000259102,0.0000225042,0.0000270645,0.000019759,0.0000218244,0.0000246637,0.0000055112
G0600870122004,06087122004,G0600870122003,06087122003,0.9997413488,0.9999740898,0.9999774958,0.9999729355,0.999980241,0.9999781756,0.9999753363,0.9999944888
G0600870122005,06087122005,G0600870122003,06087122003,1,1,1,1,1,1,1,1
G0600870122100,06087122100,G0600870121800,06087121800,0.0375433971,0.0094247985,0.0067270772,0.0075647261,0.0064849102,0.0051446954,0.0031833858,0.0103067585
G0600870122100,06087122100,G0600870122100,06087122100,0.9624566029,0.9905752015,0.9932729228,0.9924352739,0.9935150898,0.9948553046,0.9968166142,0.9896932415
G0600870122202,06087122202,G0600870122202,06087122202,1,1,1,1,1,1,1,1
G0600870122203,06087122203,G0600870122203,06087122203,1,1,1,1,1,1,1,1
G0600870122204,06087122204,G0600870122003,06087122003,0.000086445,0.0000393486,0.0000452883,0.0000357535,0.000041151,0.0000497199,0.0000572257,0
G0600870122204,06087122204,G0600870122201,06087122201,0.999913555,0.9999606514,0.9999547117,0.9999642465,0.999958849,0.9999502801,0.9999427743,1
G0600870122205,06087122205,G0600870122201,06087122201,0.9942646736,0.9946957878,0.9955735891,1,1,0.9995327103,1,1
G0600870122205,06087122205,G0600870122203,06087122203,0.0057353264,0.0053042122,0.0044264109,0,0,0.0004672897,0,0
G0600870122300,06087122300,G0600870122300,06087122300,1,1,1,1,1,1,1,1
G0600870122401,06087122401,G0600870121000,06087121000,0.0000580739,0.0000000372,0.0000000415,0.0000000297,0.0000000331,0.0000000365,0.0000000262,0.0000000525
G0600870122401,06087122401,G0600870122002,06087122002,0.0000611741,0.001014885,0.0012175325,0,0.001026694,0.0009596929,0.0013947001,0
G0600870122401,06087122401,G0600870122400,06087122400,0.999880752,0.9989850778,0.9987824261,0.9999999703,0.9989732728,0.9990402706,0.9986052736,0.9999999475
G0600870122402,06087122402,G0600870110700,06087110700,0.00341316,0.0032374052,0.0031431928,0.0033225073,0.0028249383,0.0026877306,0.0020609276,0.0054376915
G0600870122402,06087122402,G0600870122002,06087122002,0.0015045329,0.0044947032,0.0036456368,0.0009393843,0.0006796455,0.0006445992,0.0008430204,0.0001209386
G0600870122402,06087122402,G0600870122202,06087122202,0.0000045267,0,0,0,0,0,0,0
G0600870122402,06087122402,G0600870122400,06087122400,0.9950777804,0.9922678916,0.9932111704,0.9957381084,0.9964954162,0.9966676702,0.9970960521,0.99444137
G0600870122500,06087122500,G0600870122500,06087122500,0.9998838765,1,1,1,1,1,1,1
G0600870122500,06087122500,G0600870123300,06087123300,0.0001161235,0,0,0,0,0,0,0
G0600870123100,06087123100,G0600870123100,06087123100,1,1,1,1,1,1,1,1
G0600870123300,06087123300,G0600870122500,06087122500,0.0000265299,0,0,0,0,0,0,0
G0600870123300,06087123300,G0600870123300,06087123300,0.9999734701,1,1,1,1,1,1,1
G0600870990100,06087990100,G0600870990100,06087990100,1,1,1,1,1,1,1,1
G0600890010100,06089010100,G0600890010100,06089010100,1,1,1,1,1,1,1,1
G0600890010200,06089010200,G0600890010100,06089010100,0.0017736544,0,0,0,0,0,0,0
G0600890010200,06089010200,G0600890010200,06089010200,0.9972656,1,1,1,1,1,1,1
G0600890010200,06089010200,G0600890010400,06089010400,0.0009607456,0,0,0,0,0,0,0
G0600890010300,06089010300,G0600890010300,06089010300,1,1,1,1,1,1,1,1
G0600890010400,06089010400,G0600890010200,06089010200,0.0000807018,0.0000547843,0.0000678326,0,0,0,0,0
G0600890010400,06089010400,G0600890010400,06089010400,0.9999192982,0.9999452157,0.9999321674,1,1,1,1,1
G0600890010500,06089010500,G0600890010100,06089010100,0.0026490907,0,0,0,0,0,0,0
G0600890010500,06089010500,G0600890010500,06089010500,0.9973509093,1,1,1,1,1,1,1
G0600890010601,06089010601,G0600890010601,06089010601,1,1,1,1,1,1,1,1
G0600890010602,06089010602,G0600890010602,06089010602,1,1,1,1,1,1,1,1
G0600890010603,06089010603,G0600890010602,06089010602,0,0,0,0,0,0,0,0
G0600890010603,06089010603,G0600890010603,06089010603,1,1,1,1,1,1,1,1
G0600890010702,06089010702,G0600890010702,06089010702,1,1,1,1,1,1,1,1
G0600890010703,06089010703,G0600890010703,06089010703,1,1,1,1,1,1,1,1
G0600890010704,06089010704,G0600890010704,06089010704,0.9906438193,1,1,1,1,1,1,1
G0600890010704,06089010704,G0600890010806,06089010806,0.0093561807,0,0,0,0,0,0,0
G0600890010803,06089010803,G0600890010300,06089010300,0.0001082636,0,0,0,0,0,0,0
G0600890010803,06089010803,G0600890010803,06089010803,0.9998917364,1,1,1,1,1,1,1
G0600890010804,06089010804,G0600890010804,06089010804,0.997608818,0.9964594272,0.9967386329,1,1,0.9976839938,1,1
G0600890010804,06089010804,G0600890010805,06089010805,0.002391182,0.0035405728,0.0032613671,0,0,0.0023160062,0,0
G0600890010805,06089010805,G0600890010805,06089010805,1,1,1,1,1,1,1,1
G0600890010806,06089010806,G0600890010806,06089010806,1,1,1,1,1,1,1,1
G0600890010807,06089010807,G0600890010807,06089010807,0.9999536558,1,1,1,1,1,1,1
G0600890010807,06089010807,G0600890011701,06089011701,0.0000463442,0,0,0,0,0,0,0
G0600890010900,06089010900,G0600890010900,06089010900,1,1,1,1,1,1,1,1
G0600890011001,06089011001,G0600890011001,06089011001,1,1,1,1,1,1,1,1
G0600890011002,06089011002,G0600890011002,06089011002,0.9999210041,1,1,1,1,1,1,1
G0600890011002,06089011002,G0600890012301,06089012301,0.0000789959,0,0,0,0,0,0,0
G0600890011100,06089011100,G0600890011100,06089011100,1,1,1,1,1,1,1,1
G0600890011209,06089011209,G0600890011209,06089011209,1,1,1,1,1,1,1,1
G0600890011300,06089011300,G0600890010805,06089010805,0.0004310545,0,0,0,0,0,0,0
G0600890011300,06089011300,G0600890011300,06089011300,0.9995689455,1,1,1,1,1,1,1
G0600890011401,06089011401,G0600890011209,06089011209,0.0003205875,0,0,0,0,0,0,0
G0600890011401,06089011401,G0600890011401,06089011401,0.9996794125,1,1,1,1,1,1,1
G0600890011402,06089011402,G0600890011402,06089011402,0.9997871363,1,1,1,1,1,1,1
G0600890011402,06089011402,G0600890011403,06089011403,0.0002128637,0,0,0,0,0,0,0
G0600890011403,06089011403,G0600890011300,06089011300,0.007824965,0,0,0,0,0,0,0
G0600890011403,06089011403,G0600890011403,06089011403,0.992175035,1,1,1,1,1,1,1
G0600890011501,06089011501,G0600890011500,06089011500,1,1,1,1,1,1,1,1
G0600890011502,06089011502,G0600890011500,06089011500,0.9988465898,0.9999932163,0.999994363,0.9999921437,0.9999948627,0.9999951148,0.9999980921,0.9999755462
G0600890011502,06089011502,G0600890011900,06089011900,0.0004715219,0.0000067837,0.000005637,0.0000078563,0.0000051373,0.0000048852,0.0000019079,0.0000244538
G0600890011502,06089011502,G0600890012101,06089012101,0,0,0,0,0,0,0,0
G0600890011502,06089011502,G0600890012102,06089012102,0.0006818883,0,0,0,0,0,0,0
G0600890011600,06089011600,G0600890010603,06089010603,0,0,0,0,0,0,0,0
G0600890011600,06089011600,G0600890010806,06089010806,0.0005946342,0,0,0,0,0,0,0
G0600890011600,06089011600,G0600890011600,06089011600,0.9994053658,1,1,1,1,1,1,1
G0600890011701,06089011701,G0600890010807,06089010807,0.002327593,0,0,0,0,0,0,0
G0600890011701,06089011701,G0600890011701,06089011701,0.997672407,1,1,1,1,1,1,1
G0600890011702,06089011702,G0600890011702,06089011702,1,1,1,1,1,1,1,1
G0600890011703,06089011703,G0600890011703,06089011703,0.9999561894,1,1,1,1,1,1,1
G0600890011703,06089011703,G0600890011803,06089011803,0.0000438106,0,0,0,0,0,0,0
G0600890011801,06089011801,G0600890011801,06089011801,1,1,1,1,1,1,1,1
G0600890011802,06089011802,G0600890011802,06089011802,1,1,1,1,1,1,1,1
G0600890011803,06089011803,G0600890011703,06089011703,0.0005857952,0,0,0,0,0,0,0
G0600890011803,06089011803,G0600890011802,06089011802,0.0000028426,0,0,0,0,0,0,0
G0600890011803,06089011803,G0600890011803,06089011803,0.9989638529,0.9999427134,0.9999497273,1,0.9999995996,0.9998678638,0.9999995114,1
G0600890011803,06089011803,G0600890012601,06089012601,0.0004475092,0.0000572866,0.0000502727,0,0.0000004004,0.0001321362,0.0000004886,0
G0600890011900,06089011900,G0600890011403,06089011403,0.0000053897,0,0,0,0,0,0,0
G0600890011900,06089011900,G0600890011801,06089011801,0.0000500058,0,0,0,0,0,0,0
G0600890011900,06089011900,G0600890011900,06089011900,0.9999446045,1,1,1,1,1,1,1
G0600890012000,06089012000,G0600890012000,06089012000,0.9999740621,0.9999965905,0.9999958117,0.9999948697,0.9999964928,0.9999967171,0.9999938563,0.9999986669
G0600890012000,06089012000,G0600890012302,06089012302,0.0000259379,0.0000034095,0.0000041883,0.0000051303,0.0000035072,0.0000032829,0.0000061437,0.0000013331
G0600890012101,06089012101,G0600890011500,06089011500,0,0,0,0,0,0,0,0
G0600890012101,06089012101,G0600890012101,06089012101,1,1,1,1,1,1,1,1
G0600890012102,06089012102,G0600890012102,06089012102,1,1,1,1,1,1,1,1
G0600890012200,06089012200,G0600890012200,06089012200,0.9995975408,0.9989872571,0.9989740759,0.9988275516,0.9991744781,0.9992094152,0.9987941796,0.9999830897
G0600890012200,06089012200,G0600890012303,06089012303,0.0004024592,0.0010127429,0.0010259241,0.0011724484,0.0008255219,0.0007905848,0.0012058204,0.0000169103
G0600890012301,06089012301,G0600890012301,06089012301,1,1,1,1,1,1,1,1
G0600890012302,06089012302,G0600890012302,06089012302,1,1,1,1,1,1,1,1
G0600890012303,06089012303,G0600890012200,06089012200,0.0003009655,0,0,0,0,0,0,0
G0600890012303,06089012303,G0600890012302,06089012302,0.0000258492,0,0,0,0,0,0,0
G0600890012303,06089012303,G0600890012303,06089012303,0.9996731853,1,1,1,1,1,1,1
G0600890012400,06089012400,G0600890011600,06089011600,0,0,0,0,0,0,0,0
G0600890012400,06089012400,G0600890012400,06089012400,1,1,1,1,1,1,1,1
G0600890012500,06089012500,G0600890012500,06089012500,1,1,1,1,1,1,1,1
G0600890012603,06089012603,G0600890012200,06089012200,0,0,0,0,0,0,0,0
G0600890012603,06089012603,G0600890012603,06089012603,0.9999526225,1,1,1,1,1,1,1
G0600890012603,06089012603,G0600890012702,06089012702,0.0000473775,0,0,0,0,0,0,0
G0600890012604,06089012604,G0600890012603,06089012603,0.0000395962,0,0,0,0,0,0,0
G0600890012604,06089012604,G0600890012604,06089012604,0.9999604038,1,1,1,1,1,1,1
G0600890012605,06089012605,G0600890012601,06089012601,0.9999880981,1,1,1,1,1,1,1
G0600890012605,06089012605,G0600890012604,06089012604,0.0000119019,0,0,0,0,0,0,0
G0600890012606,06089012606,G0600890012601,06089012601,1,1,1,1,1,1,1,1
G0600890012701,06089012701,G0600890012701,06089012701,1,1,1,1,1,1,1,1
G0600890012702,06089012702,G0600890012603,06089012603,0.0002057068,0,0,0,0,0,0,0
G0600890012702,06089012702,G0600890012702,06089012702,0.9997942932,1,1,1,1,1,1,1
G0600910010000,06091010000,G0600910010000,06091010000,1,1,1,1,1,1,1,1
G0600930000100,06093000100,G0600930000100,06093000100,0.9995451795,0.9992185157,0.9993280192,0.9989207436,0.9990719904,0.9991801282,0.9987101553,0.9996319733
G0600930000100,06093000100,G0600930000200,06093000200,0.0000018259,0,0,0,0,0,0,0
G0600930000200,06093000200,G0600930000200,06093000200,0.9999901489,1,1,1,1,1,1,1
G0600930000300,06093000300,G0600930000300,06093000300,1,1,1,1,1,1,1,1
G0600930000600,06093000600,G0600930000600,06093000600,0.999982333,1,1,1,1,1,1,1
G0600930000600,06093000600,G0600930000701,06093000701,0.000017667,0,0,0,0,0,0,0
G0600930000701,06093000701,G0600930000701,06093000701,1,1,1,1,1,1,1,1
G0600930000702,06093000702,G0600930000701,06093000701,0.0006717939,0,0,0,0,0,0,0
G0600930000702,06093000702,G0600930000702,06093000702,0.9993282061,1,1,1,1,1,1,1
G0600930000703,06093000703,G0600930000703,06093000703,1,1,1,1,1,1,1,1
G0600930000800,06093000800,G0600930000800,06093000800,1,1,1,1,1,1,1,1
G0600930000901,06093000901,G0600930000900,06093000900,1,1,1,1,1,1,1,1
G0600930000902,06093000902,G0600930000900,06093000900,0.999910862,1,1,1,1,1,1,1
G0600930000902,06093000902,G0600930001200,06093001200,0.000089138,0,0,0,0,0,0,0
G0600930001001,06093001001,G0600930001000,06093001000,1,1,1,1,1,1,1,1
G0600930001002,06093001002,G0600930001000,06093001000,1,1,1,1,1,1,1,1
G0600930001003,06093001003,G0600930001000,06093001000,1,1,1,1,1,1,1,1
G0600930001100,06093001100,G0600930001100,06093001100,1,1,1,1,1,1,1,1
G0600930001200,06093001200,G0600930001200,06093001200,1,1,1,1,1,1,1,1
G0600930001300,06093001300,G0600930000400,06093000400,0.1431740749,0.2570183956,0.2686066424,0.2776853585,0.2693657768,0.2541319025,0.283836429,0.24
G0600930001300,06093001300,G0600930000500,06093000500,0.8568149716,0.7429814156,0.7313931298,0.7223140496,0.7306338028,0.7458677686,0.7161629435,0.76
G0600950250103,06095250103,G0600950250103,06095250103,0.9991956219,1,1,1,1,1,1,1
G0600950250103,06095250103,G0600950250300,06095250300,0.0008043781,0,0,0,0,0,0,0
G0600950250104,06095250104,G0600950250104,06095250104,1,1,1,1,1,1,1,1
G0600950250105,06095250105,G0600950250105,06095250105,1,1,1,1,1,1,1,1
G0600950250106,06095250106,G0600550201003,06055201003,0.0001240661,0,0,0,0,0,0,0
G0600950250106,06095250106,G0600950250105,06095250105,0.0001149341,0,0,0,0,0,0,0
G0600950250106,06095250106,G0600950250106,06095250106,0.9731308202,1,1,1,1,1,1,1
G0600950250106,06095250106,G0600950252202,06095252202,0.0266301796,0,0,0,0,0,0,0
G0600950250200,06095250200,G0600950250200,06095250200,1,1,1,1,1,1,1,1
G0600950250300,06095250300,G0600950250300,06095250300,1,1,1,1,1,1,1,1
G0600950250400,06095250400,G0600950250400,06095250400,1,1,1,1,1,1,1,1
G0600950250501,06095250501,G0600950250501,06095250501,1,1,1,1,1,1,1,1
G0600950250502,06095250502,G0600950250502,06095250502,1,1,1,1,1,1,1,1
