bg2020gj,bg2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G06002900043032,060290043032,G0600290004301,06029004301,1,1,1,1,1,1,1,1
G06002900043041,060290043041,G0600290004301,06029004301,1,1,1,1,1,1,1,1
G06002900043051,060290043051,G0600290003900,06029003900,0.0000319573,0,0,0,0,0,0,0
G06002900043051,060290043051,G0600290004301,06029004301,0.9999680427,1,1,1,1,1,1,1
G06002900044021,060290044021,G0600290004402,06029004402,1,1,1,1,1,1,1,1
G06002900044022,060290044022,G0600290004402,06029004402,1,1,1,1,1,1,1,1
G06002900044023,060290044023,G0600290004402,06029004402,1,1,1,1,1,1,1,1
G06002900044031,060290044031,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G06002900044032,060290044032,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G06002900044041,060290044041,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G06002900044042,060290044042,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G06002900044043,060290044043,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G06002900045001,060290045001,G0600290004500,06029004500,1,1,1,1,1,1,1,1
G06002900045002,060290045002,G0600290004500,06029004500,0.99997918,1,1,1,1,1,1,1
G06002900045002,060290045002,G0600310001701,06031001701,0.0000081071,0,0,0,0,0,0,0
G06002900045002,060290045002,G0600790012702,06079012702,0.0000001085,0,0,0,0,0,0,0
G06002900045002,060290045002,G0601070004300,06107004300,0.0000126044,0,0,0,0,0,0,0
G06002900046011,060290046011,G0600290004601,06029004601,0.972693829,1,1,1,1,1,1,1
G06002900046011,060290046011,G0600290004604,06029004604,0.027306171,0,0,0,0,0,0,0
G06002900046031,060290046031,G0600290004603,06029004603,1,1,1,1,1,1,1,1
G06002900046051,060290046051,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046052,060290046052,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046061,060290046061,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046062,060290046062,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046071,060290046071,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046072,060290046072,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046073,060290046073,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900046074,060290046074,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G06002900047021,060290047021,G0600290004702,06029004702,1,1,1,1,1,1,1,1
G06002900047022,060290047022,G0600290004702,06029004702,1,1,1,1,1,1,1,1
G06002900047023,060290047023,G0600290004702,06029004702,1,1,1,1,1,1,1,1
G06002900047031,060290047031,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G06002900047032,060290047032,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G06002900047041,060290047041,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G06002900047042,060290047042,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G06002900047043,060290047043,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G06002900048011,060290048011,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900048012,060290048012,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900048013,060290048013,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900048021,060290048021,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900048022,060290048022,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900048023,060290048023,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G06002900049011,060290049011,G0600290004901,06029004901,1,1,1,1,1,1,1,1
G06002900049012,060290049012,G0600290004901,06029004901,1,1,1,1,1,1,1,1
G06002900049013,060290049013,G0600290004901,06029004901,1,1,1,1,1,1,1,1
G06002900049031,060290049031,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900049032,060290049032,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900049033,060290049033,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900049034,060290049034,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900049041,060290049041,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900049042,060290049042,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G06002900050031,060290050031,G0600290005003,06029005003,1,1,1,1,1,1,1,1
G06002900050032,060290050032,G0600290005003,06029005003,1,1,1,1,1,1,1,1
G06002900050051,060290050051,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G06002900050052,060290050052,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G06002900050061,060290050061,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G06002900050062,060290050062,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G06002900051031,060290051031,G0600290005103,06029005103,1,1,1,1,1,1,1,1
G06002900051032,060290051032,G0600290000910,06029000910,0.000292554,0,0,0,0,0,0,0
G06002900051032,060290051032,G0600290005103,06029005103,0.999707446,1,1,1,1,1,1,1
G06002900051041,060290051041,G0600290005104,06029005104,1,1,1,1,1,1,1,1
G06002900051042,060290051042,G0600290005104,06029005104,1,1,1,1,1,1,1,1
G06002900051043,060290051043,G0600290005104,06029005104,1,1,1,1,1,1,1,1
G06002900051044,060290051044,G0600290000910,06029000910,0.0001140219,0,0,0,0,0,0,0
G06002900051044,060290051044,G0600290005104,06029005104,0.9998859781,1,1,1,1,1,1,1
G06002900052031,060290052031,G0600290005201,06029005201,0.0005641663,0,0,0,0,0,0,0
G06002900052031,060290052031,G0600290005203,06029005203,0.9994358337,1,1,1,1,1,1,1
G06002900052032,060290052032,G0600290005203,06029005203,1,1,1,1,1,1,1,1
G06002900052033,060290052033,G0600290005203,06029005203,1,1,1,1,1,1,1,1
G06002900052051,060290052051,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G06002900052052,060290052052,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G06002900052053,060290052053,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G06002900052061,060290052061,G0600290005104,06029005104,0.0002723294,0,0,0,0,0,0,0
G06002900052061,060290052061,G0600290005204,06029005204,0.9997276706,1,1,1,1,1,1,1
G06002900052062,060290052062,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G06002900052063,060290052063,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G06002900052071,060290052071,G0600270000800,06027000800,0.0000051864,0,0,0,0,0,0,0
G06002900052071,060290052071,G0600290005201,06029005201,0.9999948136,1,1,1,1,1,1,1
G06002900052072,060290052072,G0600290005201,06029005201,1,1,1,1,1,1,1,1
G06002900052073,060290052073,G0600290005201,06029005201,0.9998617864,1,1,1,1,1,1,1
G06002900052073,060290052073,G0601070002700,06107002700,0.0001382136,0,0,0,0,0,0,0
G06002900052081,060290052081,G0600290005201,06029005201,1,1,1,1,1,1,1,1
G06002900052082,060290052082,G0600290005201,06029005201,1,1,1,1,1,1,1,1
G06002900052083,060290052083,G0600290005201,06029005201,0.9998856673,0.9999968635,0.9999961883,1,1,0.9999956777,1,1
G06002900052083,060290052083,G0601070002700,06107002700,0.0001143327,0.0000031365,0.0000038117,0,0,0.0000043223,0,0
G06002900053001,060290053001,G0600270000800,06027000800,0.0000055237,0,0,0,0,0,0,0
G06002900053001,060290053001,G0600290005300,06029005300,0.9999944763,1,1,1,1,1,1,1
G06002900053002,060290053002,G0600290005300,06029005300,0.9924643947,0.9989346824,0.9988729123,0.9985414945,0.998516191,0.9985639238,1,0.9984465428
G06002900053002,060290053002,G0600290005404,06029005404,0.0066971337,0.0010653176,0.0011270877,0.0014585055,0.001483809,0.0014360762,0,0.0015534572
G06002900053002,060290053002,G0600710008901,06071008901,0.0008384716,0,0,0,0,0,0,0
G06002900054021,060290054021,G0600290005402,06029005402,1,1,1,1,1,1,1,1
G06002900054022,060290054022,G0600290005402,06029005402,1,1,1,1,1,1,1,1
G06002900054023,060290054023,G0600290005402,06029005402,1,1,1,1,1,1,1,1
G06002900054051,060290054051,G0600290005300,06029005300,0.0001840169,0,0,0,0,0,0,0
G06002900054051,060290054051,G0600290005401,06029005401,0.9998159831,1,1,1,1,1,1,1
G06002900054052,060290054052,G0600290005401,06029005401,1,1,1,1,1,1,1,1
G06002900054061,060290054061,G0600290005401,06029005401,1,1,1,1,1,1,1,1
G06002900054062,060290054062,G0600290005401,06029005401,1,1,1,1,1,1,1,1
G06002900054063,060290054063,G0600290005401,06029005401,1,1,1,1,1,1,1,1
G06002900054071,060290054071,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G06002900054072,060290054072,G0600290005403,06029005403,0.9995326353,1,1,1,1,1,1,1
G06002900054072,060290054072,G0600290005501,06029005501,0.0004673647,0,0,0,0,0,0,0
G06002900054081,060290054081,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G06002900054082,060290054082,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G06002900054083,060290054083,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G06002900054084,060290054084,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G06002900054091,060290054091,G0600290005404,06029005404,1,1,1,1,1,1,1,1
G06002900054092,060290054092,G0600290005404,06029005404,1,1,1,1,1,1,1,1
G06002900054093,060290054093,G0600290005404,06029005404,1,1,1,1,1,1,1,1
G06002900054101,060290054101,G0600290005404,06029005404,0.9705381672,1,1,1,1,1,1,1
G06002900054101,060290054101,G0600710008901,06071008901,0.0294618328,0,0,0,0,0,0,0
G06002900054102,060290054102,G0600290005404,06029005404,1,1,1,1,1,1,1,1
G06002900055081,060290055081,G0600290005508,06029005508,1,1,1,1,1,1,1,1
G06002900055082,060290055082,G0600290005508,06029005508,1,1,1,1,1,1,1,1
G06002900055083,060290055083,G0600290005508,06029005508,1,1,1,1,1,1,1,1
G06002900055091,060290055091,G0600290005501,06029005501,1,1,1,1,1,1,1,1
G06002900055092,060290055092,G0600290005501,06029005501,1,1,1,1,1,1,1,1
G06002900055093,060290055093,G0600290005401,06029005401,0.0000782515,0,0,0,0,0,0,0
G06002900055093,060290055093,G0600290005501,06029005501,0.9991444186,0.9999900736,0.9999925592,0.9999902673,0.9999899035,0.9999905371,0.9999891914,1
G06002900055093,060290055093,G0600710008901,06071008901,0.0007773299,0.0000099264,0.0000074408,0.0000097327,0.0000100965,0.0000094629,0.0000108086,0
G06002900055101,060290055101,G0600290005300,06029005300,0.0000454027,0,0,0,0,0,0,0
G06002900055101,060290055101,G0600290005501,06029005501,0.9999545973,1,1,1,1,1,1,1
G06002900055102,060290055102,G0600270000800,06027000800,0.000110828,0.0000020367,0.000002581,0.0000034253,0.0000048084,0.0000041421,0.0000060599,0
G06002900055102,060290055102,G0600290005501,06029005501,0.999889172,0.9999979633,0.999997419,0.9999965747,0.9999951916,0.9999958579,0.9999939401,1
G06002900055111,060290055111,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G06002900055112,060290055112,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G06002900055113,060290055113,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G06002900055121,060290055121,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G06002900055122,060290055122,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G06002900055131,060290055131,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G06002900055132,060290055132,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G06002900055141,060290055141,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G06002900055142,060290055142,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G06002900055143,060290055143,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G06002900056001,060290056001,G0600290005600,06029005600,0.9090809895,1,1,1,1,1,1,1
G06002900056001,060290056001,G0600290006500,06029006500,0.0906542073,0,0,0,0,0,0,0
G06002900056001,060290056001,G0600710011600,06071011600,0.0002648032,0,0,0,0,0,0,0
G06002900056002,060290056002,G0600290005600,06029005600,1,1,1,1,1,1,1,1
G06002900057001,060290057001,G0600290005700,06029005700,1,1,1,1,1,1,1,1
G06002900057002,060290057002,G0600290005700,06029005700,1,1,1,1,1,1,1,1
G06002900058031,060290058031,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G06002900058032,060290058032,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G06002900058041,060290058041,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G06002900058042,060290058042,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G06002900058043,060290058043,G0600290005802,06029005802,1,1,1,1,1,1,1,1
