,medhinc23,medhval23,medrent23,totpop23,GEOID,totpop19,medhval19,medrent19,medhinc19,GENTRIFICATION
704,111029.0,626800.0,1835.0,3358,06073020805,3322.0,469100.0,1492.0,67222.0,-0.01894812354140562
705,74464.0,595000.0,1729.0,5636,06073020806,6379.0,383900.0,1376.0,64589.0,0.05330394583885495
706,126486.0,806600.0,,3234,06073020807,2720.0,611900.0,1933.0,101154.0,
707,134781.0,717400.0,2789.0,5030,06073020810,5229.0,520900.0,2324.0,122283.0,0.06409226813364735
708,134261.0,735700.0,2439.0,5934,06073020811,6100.0,496900.0,2321.0,117863.0,0.07682687699791584
709,51121.0,853400.0,1659.0,2217,06073020812,2284.0,455100.0,2007.0,90403.0,0.22654317172235228
710,115163.0,654000.0,2703.0,6109,06073020813,5209.0,455100.0,2007.0,90403.0,-0.0391325580712161
711,111304.0,571900.0,,2282,06073020902,2235.0,458700.0,1616.0,92908.0,
712,69831.0,462400.0,1455.0,3066,06073020903,3064.0,273497.0,1045.0,50288.0,-0.003231710922176013
713,82990.0,576300.0,1698.0,2562,06073020904,2223.0,383900.0,1173.0,58558.0,-0.039940948997912985
714,59885.0,316100.0,,1872,06073021001,1368.0,162100.0,729.0,45952.0,
715,104274.0,422300.0,997.0,1649,06073021002,1338.0,162100.0,729.0,45952.0,-0.09723376848762716
716,59684.0,363600.0,1779.0,4652,06073021101,5355.0,271700.0,1062.0,45288.0,0.0030442055903813145
717,52212.0,377400.0,2059.0,2966,06073021102,2643.0,271700.0,1062.0,45288.0,-0.07236267670308967
718,93370.0,483500.0,3163.0,3314,06073021202,3727.0,377600.0,1394.0,91667.0,-0.05419085650988753
719,138061.0,883600.0,,5941,06073021204,5541.0,685800.0,2839.0,108913.0,
720,96402.0,696600.0,2020.0,7168,06073021205,6813.0,508400.0,1567.0,61337.0,-0.036146054663677596
721,135000.0,777500.0,2125.0,3358,06073021206,3274.0,586500.0,2270.0,119441.0,0.14105115863225998
722,127074.0,664200.0,2027.0,6735,06073021302,7616.0,545100.0,1163.0,95568.0,-0.019184936156485588
723,167500.0,997000.0,,3215,06073021304,2699.0,652700.0,2393.0,124464.0,
724,132475.0,949900.0,3036.0,3936,06073021305,4543.0,727700.0,1990.0,135083.0,0.05115757196848088
725,157008.0,1025800.0,3501.0,5069,06073021306,5039.0,725342.0,1988.0,134622.0,-0.06407329772343906
726,102350.0,1243100.0,2583.0,4242,06073021401,4358.0,785300.0,1834.0,87188.0,-0.012354843904831894
727,97470.0,1139800.0,1911.0,3056,06073021402,3049.0,785300.0,1834.0,87188.0,0.10586911024580187
728,250001.0,2000001.0,2862.0,3892,06073021501,5007.0,1232500.0,1784.0,177863.0,-0.010592865422826891
729,176076.0,1727200.0,2325.0,9042,06073021502,6151.0,1235891.0,1794.0,178349.0,-0.010329217809423696
730,111023.0,1536500.0,3458.0,2922,06073021600,3282.0,1248100.0,2596.0,87604.0,0.030650299450036236
731,213125.0,2000001.0,3501.0,1987,06073021800,2403.0,2000001.0,3015.0,144276.0,0.004412340136958709
732,42976.0,540900.0,1191.0,3089,06073021900,7107.0,209600.0,1081.0,44885.0,0.19493331428531907
733,66801.0,603600.0,1743.0,4357,06073022000,4681.0,402800.0,1167.0,46291.0,-0.0229908458647821
734,156678.0,1287500.0,2938.0,2279,06073022101,2819.0,825900.0,1949.0,104705.0,-0.04641877134866658
735,143056.0,1227400.0,2844.0,7322,06073022102,7186.0,825900.0,1949.0,104705.0,-0.043995793279554773
736,,,,0,06073990100,0.0,0.0,0.0,0.0,
