,statefp,countyfp,tractce,blkgrpce,TOTPOP_C_1,TOTPOP_F_1,MEDVAL_C_1,MEDVAL_F_1,MEDHINC__1,MEDHINC__2,MEDCRNT_CY,MEDCRNT_FY,GENTRIFICATION
1635,06,073,018202,2,776,774,1156250,1213542,53517,57151,1337,1697,-0.023480662983425424
1636,06,073,014804,4,921,918,880000,914604,84452,93445,1893,2436,-5.755064456718778e-05
1637,06,073,008201,2,879,865,2000001,2000001,216762,233445,3501,3501,-0.01369705340699813
1638,06,073,018616,3,676,737,619898,670377,91901,98946,2265,2565,-0.019452117863720086
1639,06,073,009509,3,1187,1190,1003571,1281250,63136,71883,2352,2448,0.0029926335174953606
1640,06,073,018202,3,1065,1072,1095238,1181034,114344,123335,2344,2816,-0.009265653775322222
1641,06,073,018102,3,690,678,2000001,2000001,66522,72425,1872,2078,-0.019049263351749512
1642,06,073,018102,1,987,981,1220183,1348291,111967,121226,1925,2500,0.0355087476979742
1643,06,073,017902,1,1850,1812,959184,1106250,44066,50970,2299,3198,0.04276012891344386
1644,06,073,022102,4,1371,1334,985294,1589286,50534,59864,1523,2033,0.09875690607734804
1645,06,073,017070,2,2659,2759,1432222,1707734,257065,263834,3501,3501,-0.0007481583793738922
1646,06,073,008380,1,3121,3020,847789,893868,114840,129581,2739,2836,-0.05490331491712708
1647,06,073,017810,3,1807,2160,1132616,1291667,174671,184282,2764,2832,0.01346685082872931
1648,06,073,018301,1,411,392,1902778,2000001,113792,119987,2042,2659,0.04949355432780849
1649,06,073,007912,2,919,905,905488,926282,95080,99855,2668,2764,-0.06451427255985266
1650,06,073,013319,2,8269,9239,847651,942708,140055,152831,3256,3255,0.017092541436464104
1651,06,073,018000,4,460,443,1875000,2000001,122422,152330,2699,2818,-0.014215009208103084
1652,06,073,007602,2,500,492,1775862,2000001,107544,113961,2705,3286,0.04097605893186007
1653,06,073,013327,3,1393,1370,678082,717213,126790,128335,2223,2248,-0.07044198895027624
1654,06,073,017606,2,1811,2095,1260870,1767157,118875,129353,2989,3148,0.042932780847145524
1655,06,073,017605,1,2032,2552,1975746,2000001,100492,107250,2949,3412,0.05513351749539597
1656,06,073,010018,3,2413,2354,771169,868610,169506,182424,2722,2730,-0.045465009208103146
1657,06,073,016704,3,1735,1706,1171296,1644481,183206,201585,2681,2728,0.009898710865561683
1658,06,073,012700,2,2083,2094,672794,729730,63860,70721,1812,2007,-0.026818600368324147
1659,06,073,021306,2,2148,2188,1419964,1472015,201585,211658,3071,3429,0.0008057090239411147
1660,06,073,013424,3,2211,2159,884185,932074,152639,168691,3221,3243,-0.03642955801104977
1661,06,073,021306,1,2494,2426,928133,953826,194459,211982,3501,3501,-0.04206952117863719
1662,06,073,013320,3,899,886,674679,852500,104935,113484,2655,2695,-0.015193370165745866
1663,06,073,013317,3,12771,17627,866326,989512,169467,184911,2660,2877,0.030904696132596665
1664,06,073,013422,3,1695,1658,1182642,1329384,190179,205700,2318,3030,0.03878913443830573
1665,06,073,015407,1,2966,2995,836039,889706,54257,60119,1995,2249,-0.02578268876611417
1666,06,073,008346,3,2570,2495,1211625,1320194,204200,237275,3451,3444,-0.025494935543278113
1667,06,073,013608,1,2596,2536,815581,882508,118427,140213,2486,2756,-0.023653314917127077
1668,06,073,013319,1,2261,2198,874576,927586,138463,151603,2820,2830,-0.04558011049723759
1669,06,073,019110,3,2077,2019,899209,1105799,116859,143655,1036,1523,0.02371086556169428
1670,06,073,013506,2,1701,1666,722426,838816,139562,153760,2485,2619,-0.05162292817679555
1671,06,073,010017,2,3247,3720,617188,717525,92262,102996,2655,2692,-0.021005985267034996
1672,06,073,017113,1,2518,2458,1089385,1222803,155237,182838,2962,3501,0.027969613259668513
1673,06,073,015408,1,1478,1459,1093960,1313187,97488,117139,543,548,0.01904926335174955
1674,06,073,013906,2,2005,1961,766355,917279,101708,108508,1605,1812,0.058586556169429094
1675,06,073,013324,1,2548,2486,811688,898224,118087,121719,2846,2886,-0.025552486187845308
1676,06,073,013325,1,1726,1790,814159,856605,150516,153807,2750,2750,-0.0747582872928177
1677,06,073,020312,1,2523,2467,441304,672101,75349,94666,484,488,0.027048802946593016
1678,06,073,016705,1,1908,1948,800532,861188,70274,80285,1467,1790,-0.017725598526703492
1679,06,073,016607,4,1579,1541,235549,360638,85259,100794,2288,2561,-0.0035105893186003836
1680,06,073,020904,4,778,759,828750,1016129,118661,130159,1202,1328,0.07855662983425413
1681,06,073,020110,1,3389,3323,1145729,1589442,123523,147736,2586,2653,0.014675414364640899
1682,06,073,020313,2,1409,1372,128676,200000,46740,56913,971,1317,0.003050184162062609
1683,06,073,020214,4,1345,1320,0,0,33284,34192,1696,1923,0.000460405156537759
1684,06,073,020202,1,2470,2398,432759,583333,37384,45849,2110,2581,0.024574125230202568
1685,06,073,020110,2,2965,3134,890743,972113,146094,155917,3179,3213,-0.013869705340699867
1686,06,073,020029,4,1159,2123,340323,493478,54674,88293,1528,1612,0.13438075506445668
1687,06,073,020021,1,1820,1983,664062,843750,49937,55423,2133,2289,0.02417127071823201
1688,06,073,020044,4,4062,4414,978839,1360497,204706,216326,2783,2878,0.03194060773480667
1689,06,073,020028,3,514,541,450000,605769,63407,79660,2049,2154,-0.020775782688766106
1690,06,073,019304,2,2481,2537,795139,857606,113640,137278,2182,2700,0.002935082872928166
1691,06,073,019210,2,2030,1972,632812,928571,83919,93804,1688,1744,0.1336901473296501
1692,06,073,019209,2,1700,1657,1219697,1456161,145805,156073,2769,2801,-0.022905156537753213
1693,06,073,019303,3,3721,3971,849231,959375,87381,111128,2304,2496,0.026473296500920784
1694,06,073,018619,1,1487,1451,1166667,1246865,200167,207550,3243,3292,-0.03372467771639043
1695,06,073,000400,2,940,926,892241,935185,126851,134615,2557,2697,-0.041609116022099414
1696,06,073,019305,1,2334,2403,783974,846290,105036,112434,2442,3125,-0.0005179558011049745
1697,06,073,019105,2,3710,3758,923611,1157317,128963,141903,2570,3501,0.09305939226519336
1698,06,073,019111,1,1572,1565,922396,976528,162914,191354,1745,1759,-0.03378222836095765
1699,06,073,020807,2,790,760,885110,921196,169008,184131,2402,2579,-0.05616942909760586
1700,06,073,020712,2,1592,1586,928241,949074,200000,211103,2173,2219,-0.06681629834254141
1701,06,073,020813,1,1362,1384,685127,876404,151921,157404,2141,2192,0.01973987108655617
1702,06,073,013321,1,1758,1711,825949,857984,125275,141202,2737,3160,-0.05093232044198895
1703,06,073,009305,4,1083,1047,722222,1055556,110457,114257,2468,2585,0.10888581952117868
1704,06,073,016301,3,1611,1688,781250,1230663,76533,90347,1481,2221,0.22387200736648255
1705,06,073,020038,2,2738,2740,917290,981250,158922,170519,1989,3047,0.07556399631675874
1706,06,073,005103,2,4108,4425,0,0,18870,20227,619,818,0.0023020257826887663
1707,06,073,005102,2,1418,1463,820918,858203,160393,166356,2724,3046,-0.04586786372007366
1708,06,073,005401,1,1270,1355,722222,894269,172714,194401,3417,3427,0.05024171270718232
1709,06,073,020021,4,2377,2425,850781,931931,100849,126402,3501,3501,0.01910681399631675
1710,06,073,020712,3,1391,1351,862500,897163,116477,124333,2254,2250,-0.08373618784530387
1711,06,073,005102,3,2075,2157,834119,898990,120074,128699,3422,3422,-0.018013351749539608
1712,06,073,005102,1,1094,1072,722222,929688,19432,21533,2092,2344,0.09858425414364645
1713,06,073,000400,4,1291,1385,1129870,1243534,94224,97653,2322,2542,-0.004834254143646424
1714,06,073,005103,1,689,727,471875,478125,65778,76727,1086,1166,-0.0147329650092081
1715,06,073,005101,2,1235,1255,0,0,67644,73448,1835,2249,0.02353821362799264
1716,06,073,005101,1,2760,2997,500000,692708,93025,110757,2450,3501,0.12051104972375694
1717,06,073,000301,3,1011,1016,1263158,1398256,84015,93241,2375,3501,0.09841160220994477
1718,06,073,001801,1,715,697,858974,919872,72721,89884,1835,2082,-0.0075391344383057175
1719,06,073,000302,2,965,946,812500,864051,110811,121449,2803,3501,0.01795580110497237
1720,06,073,000302,1,2219,2426,1015823,1579412,103770,126085,2831,3157,0.08339088397790054
1721,06,073,001801,2,1224,1214,703125,1050000,70759,79020,1847,2167,0.15624999999999997
1722,06,073,000301,2,559,560,866279,890957,101845,105390,1830,3501,0.13092771639042355
1723,06,073,015002,2,1129,1138,0,0,58000,67698,2330,2509,-0.017610497237569078
1724,06,073,000301,1,556,542,1297170,1363208,108984,127759,2584,2812,-0.02624309392265193
1725,06,073,000202,4,1000,1026,1589286,1740602,118034,129946,3372,3368,-0.015250920810313102
1726,06,073,000201,2,1099,1082,1302381,1389831,102571,120506,3501,3125,-0.0771754143646409
1727,06,073,015001,3,919,937,863889,925000,133386,160526,2173,2220,-0.025149631675874758
1728,06,073,015001,2,1532,1516,827964,857521,93913,105018,2199,2694,-0.03130755064456721
1729,06,073,020711,2,1375,1347,1134328,1207645,85586,88593,696,950,-0.022099447513812147
1730,06,073,014902,3,1088,1114,910526,920872,96379,102300,2202,2437,-0.0497237569060774
1731,06,073,014701,3,1511,1482,711224,892694,117959,129073,2091,2284,0.03930709023941069
1732,06,073,014701,1,1560,1579,723214,1110140,85348,92271,1671,1758,0.14681169429097604
1733,06,073,014702,2,2504,2467,798397,846040,116602,137808,2336,2660,-0.05242863720073668
1734,06,073,010201,1,1123,1096,968391,1134146,94246,102560,2192,2317,-0.03332182320441987
1735,06,073,009307,1,1844,2064,684267,864583,109266,112175,2992,3177,0.03545119705340699
1736,06,073,010201,3,709,715,907692,923077,105934,121642,2279,2333,-0.0739525782688766
1737,06,073,010202,2,1268,1311,848684,943750,92428,101073,2295,2381,0.017265193370165757
1738,06,073,010201,2,718,742,881897,928464,118868,128311,2750,2750,-0.05242863720073671
1739,06,073,021002,1,836,834,1343923,1368605,164653,168098,929,976,-0.022502302025782704
1740,06,073,017601,4,1589,1682,1825949,2000001,226339,253261,3501,3501,0.017552946593001856
1741,06,073,007601,2,911,879,1237288,1360656,86009,89396,2433,2683,-0.021523941068140005
1742,06,073,009307,4,573,567,480159,507653,130980,136635,2351,2356,-0.053637200736648266
1743,06,073,009307,2,1552,2714,0,0,113378,123196,2751,2771,0.05875920810313076
1744,06,073,009307,3,1214,1208,454167,538462,100753,101802,2387,2476,-0.03671731123388583
1745,06,073,009203,1,3022,3510,1183929,1229518,121290,135758,3261,3501,-0.009898710865561655
1746,06,073,009204,2,2009,2053,930911,1010582,203487,212613,3305,3315,-0.02808471454880293
1747,06,073,016703,1,1888,1852,803289,909624,113197,124480,1965,2536,0.06054327808471455
1748,06,073,020312,2,1859,1817,749321,900112,125352,138396,2339,2397,0.004834254143646369
1749,06,073,020313,1,1802,1942,942797,1181034,94406,105045,2645,3149,0.043105432780847164
1750,06,073,018905,4,1571,1539,807237,895374,106320,128219,2407,2537,-0.022387200736648266
1751,06,073,021001,2,659,707,296250,453846,82071,94908,1409,1810,0.033091620626151015
1752,06,073,009108,1,1429,1590,1044492,1228022,74825,85519,2630,3196,0.05283149171270718
1753,06,073,016403,3,1568,1539,462500,481081,51862,60000,1765,2000,-0.015768876611418056
1754,06,073,009308,1,1761,1740,861842,871951,97517,100859,2652,2796,-0.08874309392265192
1755,06,073,009107,4,886,865,805000,1250000,148834,161327,3063,3148,0.13938766114180476
1756,06,073,009504,3,2475,2403,1645942,1724099,219205,240871,3411,3406,-0.028372467771639043
1757,06,073,009108,2,789,770,1339286,1384191,157353,163679,3078,3237,-0.02843001841620629
1758,06,073,016615,2,2966,3180,561464,731410,104086,116393,2268,2315,0.010474217311233894
1759,06,073,016607,1,1489,1451,1075203,1216759,141274,154260,2409,2565,-0.03625690607734809
1760,06,073,020806,3,1225,1192,620370,795732,46471,56065,1849,3010,0.1323664825046041
1761,06,073,016812,1,2549,2587,1272444,1408654,137581,161541,1389,2233,0.05191068139963169
1762,06,073,007401,1,815,791,601804,642523,73359,85652,2102,2166,-0.052946593001841624
1763,06,073,016621,1,2691,2724,781775,858436,124911,140819,2745,2788,-0.0544429097605893
1764,06,073,020029,3,1613,1597,428824,469512,61342,68517,3501,3501,-0.015193370165745873
1765,06,073,016813,2,2103,2108,409783,660342,122065,139591,1632,2076,0.04840009208103131
1766,06,073,008324,2,539,538,1863309,1816265,261158,273688,3501,3472,-0.03055939226519341
1767,06,073,017202,1,881,883,1874183,1813433,140058,147604,3307,3303,-0.02739410681399633
1768,06,073,016619,2,2453,2506,900000,1153938,100385,113950,1843,1981,0.026415745856353576
1769,06,073,019810,1,4579,4606,864556,1171212,134135,150161,2484,2944,0.08684392265193372
1770,06,073,018620,1,1098,1083,689693,706197,83753,97729,2294,2395,-0.07544889502762434
1771,06,073,019701,2,1488,1548,794577,862195,105753,110338,2543,2633,-0.044313996316758725
1772,06,073,019109,1,2575,2520,692560,810046,148204,160374,2690,2738,-0.05473066298342541
1773,06,073,018804,2,1734,1689,1113077,1243671,171358,191201,2800,2831,-0.0412638121546961
1774,06,073,018618,3,1522,1481,735417,900641,87739,104342,2542,2629,0.010877071823204423
1775,06,073,018519,4,1574,1522,678571,878378,81777,87726,2316,2776,0.05726289134438309
1776,06,073,018618,2,1518,1471,659274,844551,88041,97364,1885,1891,-0.005985267034990811
1777,06,073,018621,1,1565,1542,793324,862000,102076,116858,2162,2202,-0.05582412523020257
1778,06,073,018613,3,1147,1126,631250,718750,81112,85060,2224,2294,-0.029178176795580102
1779,06,073,018622,2,2535,2561,627830,766854,96654,103774,2175,2243,-0.007826887661141785
1780,06,073,018601,3,1369,1328,889738,939904,168549,190442,2896,3012,-0.042184622467771646
1781,06,073,018520,3,1928,1879,479487,488696,95590,101945,2132,2198,-0.04914825046040515
1782,06,073,018522,2,1695,1748,916667,1041667,141117,159716,2253,2286,-0.027681860036832415
1783,06,073,018523,2,1138,1166,881329,913830,204049,216688,2168,2208,-0.06670119705340695
1784,06,073,018521,2,3366,3449,842172,902876,178501,202758,2995,3205,-0.02244475138121546
1785,06,073,017039,4,1452,1416,1022388,1310440,134935,152323,2219,2235,-0.006618324125230238
1786,06,073,017044,2,1229,1217,1187215,1248988,182612,210416,2907,3098,-0.04258747697974219
1787,06,073,017043,1,2067,2044,1208022,1348639,212009,225623,3369,3372,-0.01697744014732966
1788,06,073,017068,2,2668,2703,1157568,1240722,174823,207079,3309,3467,-0.01956721915285453
1789,06,073,007401,3,1234,1231,864583,936486,143947,152041,3181,3501,0.03896178637200738
1790,06,073,021502,1,6100,6186,1408933,1553824,154716,176459,3300,3489,-0.004949355432780855
1791,06,073,017070,1,2682,2748,1555233,1770446,238003,248288,3050,3417,0.014157458563535924
1792,06,073,008380,3,2357,2895,718750,833333,91055,105061,2649,2772,-0.023020257826887658
1793,06,073,017069,1,2452,2391,929533,1106959,182984,205037,2629,2692,-0.035738950276243076
1794,06,073,017063,1,1244,1268,905891,1200000,189619,231014,3501,3501,0.04592541436464084
1795,06,073,009204,1,1376,1341,924306,1076087,99105,125000,1865,1882,-0.02889042357274403
1796,06,073,008368,3,1796,1746,1081081,1316733,230528,255826,3444,3444,0.007596685082872978
1797,06,073,008509,5,1932,1910,855263,956250,53633,68136,2218,2583,0.04034300184162064
1798,06,073,009308,3,1361,1351,548214,687500,75823,82153,2626,2812,0.0029350828729281936
1799,06,073,007401,2,1042,1015,1156250,1242424,73848,82188,1893,2143,-0.028142265193370194
1800,06,073,020038,1,2911,2846,877483,922577,171070,192321,3484,3478,-0.031365101289134445
1801,06,073,007303,1,944,918,942308,1250000,209702,222288,3090,3173,0.017265193370165688
1802,06,073,007200,3,1689,1678,1786859,1797143,206194,224660,3375,3481,-0.013006445672191502
1803,06,073,021401,2,1883,1839,1319079,1825000,109874,117354,3018,3010,-0.009553406998158376
1804,06,073,021501,1,1733,1684,1816667,1802120,234725,258724,3501,3501,-0.018991712707182307
1805,06,073,005402,2,1678,1824,1446319,1562731,204073,213834,3501,3501,0.0037983425414364336
1806,06,073,021401,3,817,811,1705189,1768797,234400,258173,2533,2886,-0.0015538674033149617
1807,06,073,005601,1,1215,1520,812500,914195,143888,152961,3385,3387,0.062327348066298346
1808,06,073,005601,2,2075,2503,841146,923828,27713,32389,934,1109,0.053464548802946585
1809,06,073,005401,2,731,1382,922554,973529,171430,162498,1317,2143,0.12091390423572747
1810,06,073,005403,2,1329,1384,1950000,2000001,217129,221511,2955,2956,-0.016747237569060755
1811,06,073,005403,1,2627,2907,1454545,1631988,79950,84468,2189,2891,0.056572283609576446
1812,06,073,005301,3,794,802,585938,750000,103564,110305,2235,2312,0.015883977900552473
1813,06,073,005802,2,1146,1142,778285,846354,129755,133293,2827,3333,-0.012718692449355418
1814,06,073,004101,2,1385,1341,369608,497917,84720,93948,2056,3023,0.08500230202578268
1815,06,073,005801,1,1025,1103,908245,917763,127002,137098,3501,3501,-0.04598296500920809
1816,06,073,005201,1,1922,2961,661765,708333,86380,104138,2414,2855,0.04068830570902393
1817,06,073,004102,1,1809,1759,1170290,1235632,79700,88360,2163,2419,-0.02681860036832416
1818,06,073,000902,3,949,1269,616379,762500,71884,78311,2134,2493,0.09380755064456724
1819,06,073,005202,3,2026,2475,705357,1063636,35145,42478,1088,1775,0.2009668508287293
1820,06,073,001202,2,1743,1764,778571,871774,100000,106381,1890,2424,0.036717311233885816
1821,06,073,001202,1,1343,1304,807099,870098,100383,103877,1936,2312,-0.011797882136279914
1822,06,073,000902,1,845,834,468333,482692,23778,25610,421,596,-0.014215009208103143
1823,06,073,000901,3,781,770,390625,398485,90927,93472,2113,2174,-0.042875230202578274
1824,06,073,014701,2,993,1015,790865,872321,116547,122057,1874,2056,-0.016689686924493567
1825,06,073,015002,1,1281,1243,817857,989286,58319,62332,2156,2252,0.06146408839779004
1826,06,073,019109,3,1371,1344,859375,927632,94418,99567,1610,1713,-0.0008057090239410522
1827,06,073,017111,2,2124,2127,2000001,2000001,226383,248544,3501,3501,-0.012488489871086528
1828,06,073,017111,1,2204,2235,1948413,2000001,216685,243613,3501,3501,0.0035105893186003767
1829,06,073,017059,2,1588,1561,876121,947398,87552,101634,2669,2714,-0.027796961325966874
1830,06,073,014601,1,2342,2392,879464,924150,75451,83870,1711,1999,-0.00638812154696132
1831,06,073,021402,2,1287,1280,1080579,1183642,93069,102701,2023,2259,-0.024804327808471457
1832,06,073,003601,2,1134,1101,727564,847603,79853,88897,1705,1801,-0.023825966850828738
1833,06,073,011802,4,1015,1006,622093,735849,81055,96687,1142,1667,0.020257826887661146
1834,06,073,020043,2,2808,2753,1194631,1330442,193170,209565,2713,2775,-0.03372467771639037
1835,06,073,020042,2,2129,2083,1197802,1392317,86579,91624,3175,3501,0.036199355432780855
1836,06,073,017112,1,2585,2594,1736041,1959459,214464,250280,3501,3501,-0.004201197053407019
1837,06,073,020031,3,1501,1457,1144860,1204308,106987,119162,2681,2701,-0.07055709023941065
1838,06,073,006801,2,1281,1253,496429,691810,82716,87775,2378,2673,0.013524401473296477
1839,06,073,006600,2,894,2877,0,0,93837,108572,3188,3243,0.1890538674033149
1840,06,073,020202,4,1075,1095,576087,611264,77402,81903,1879,2158,-0.02313535911602209
1841,06,073,020034,1,2624,2545,1404861,1575153,220782,246944,3467,3465,-0.020718232044198842
1842,06,073,017066,2,2880,2889,1245516,1318522,175775,204396,2274,2340,-0.04707642725598524
1843,06,073,020105,3,1561,1593,639706,886218,75000,90590,2026,3501,0.2463743093922652
1844,06,073,020111,1,1825,1773,1234244,1409836,133861,168209,1795,2649,0.0770027624309392
1845,06,073,020111,3,1001,972,879223,920259,118766,148825,3250,3250,-0.04793968692449355
1846,06,073,017052,4,1295,1264,1211310,1362994,104974,110857,3501,3501,-0.0056399631675874695
1847,06,073,010112,3,1056,1037,0,0,66984,82478,2324,2350,-0.039076887661141806
1848,06,073,008347,3,778,763,1222603,1347727,164257,196763,2750,2750,-0.04316298342541439
1849,06,073,008346,1,1415,1370,908745,925094,198923,233749,3501,3501,-0.05404005524861878
1850,06,073,017060,1,1330,1304,647959,996296,106243,128659,1763,1759,0.15814917127071823
1851,06,073,008375,2,1733,1689,873698,910176,124473,132906,2872,3114,-0.05616942909760586
1852,06,073,008376,1,1024,1011,1246094,1306548,121438,126280,2475,2728,-0.03343692449355435
1853,06,073,004101,1,820,804,479412,492105,81080,88332,2003,2480,0.008920349907918953
1854,06,073,003112,3,1145,1130,933712,1143082,103057,105982,1867,3229,0.1329419889502763
1855,06,073,020043,1,3525,3451,1354208,1444565,211419,220366,3501,3406,-0.04160911602209952
1856,06,073,021401,1,1557,1523,0,0,68463,76727,3330,3328,-0.020430478821362813
1857,06,073,003003,3,1040,1037,682692,692308,82368,90683,1995,3017,0.0333218232044199
1858,06,073,002902,3,1583,1648,856567,902311,68441,81209,1733,1750,-0.03274631675874771
1859,06,073,002904,5,2310,2369,844444,862805,42058,51693,2472,3501,0.028084714548802958
1860,06,073,002710,3,901,957,596154,690848,107227,124646,1819,1898,0.003280386740331487
1861,06,073,002502,4,1502,1453,2000001,2000001,87034,105595,2725,2741,-0.05133517495395945
1862,06,073,017113,2,2768,2797,1918750,2000001,112126,140941,1482,1964,0.026761049723756935
1863,06,073,013506,3,1621,1685,871324,903621,156409,176374,2767,2882,-0.05916206261510129
1864,06,073,013323,3,2168,2123,926495,971442,200437,210682,2394,3501,0.06595303867403318
1865,06,073,001802,3,823,800,808594,870370,102268,113818,2360,3081,0.014157458563535917
1866,06,073,016618,1,2471,2504,545853,667342,98793,105583,2753,3501,0.06376611418047881
1867,06,073,020110,3,1616,1575,932724,948305,122512,151324,992,1250,-0.04287523020257825
1868,06,073,001802,4,716,714,880319,899457,80144,87636,2057,2337,-0.05018416206261511
1869,06,073,001802,2,832,839,643939,683036,77612,79067,1980,2750,0.030847145488029446
1870,06,073,002601,4,1729,1680,398718,551829,49926,61069,1464,1943,0.021121086556169424
1871,06,073,020706,2,2035,1983,1285826,1421358,201886,209878,3188,3289,-0.01962476979742178
1872,06,073,005301,2,698,746,375000,604167,32393,40000,1783,3022,0.1423802946593002
1873,06,073,005302,2,1096,1066,1697115,2000001,116410,143669,2054,3397,0.14111418047882135
1874,06,073,002402,3,1177,1139,625000,625000,57788,59887,1534,1663,-0.05657228360957642
1875,06,073,020706,4,2025,1973,1087069,1242147,211687,221274,3501,3501,-0.010013812154696156
1876,06,073,005202,1,1602,1569,0,0,92695,105489,2902,3271,0.0002877532228360846
1877,06,073,001302,1,1110,1109,1203125,1243421,90688,96605,1916,2096,-0.04316298342541437
1878,06,073,001201,2,1040,1006,604167,681452,62218,65274,1782,2054,-0.010531767955801116
1879,06,073,000901,2,958,949,638889,904167,108596,114368,1883,2120,0.09996546961325968
1880,06,073,013322,1,1907,1865,1160506,1222756,138767,155006,2699,2746,-0.06365101289134431
1881,06,073,000800,5,1056,1063,600000,689286,70024,71909,1757,1831,-0.008057090239410696
1882,06,073,021305,1,2281,2225,932550,979520,125824,152408,3501,3501,-0.03441528545119707
1883,06,073,021101,2,1909,1872,457143,855369,71860,86925,1901,2131,0.09375
1884,06,073,010013,3,1383,1341,431250,475000,77098,79709,1734,3115,0.11780616942909762
1885,06,073,003201,4,1079,1055,0,0,57688,60389,2462,3068,0.02054558011049725
1886,06,073,015802,4,1529,1498,618750,672619,83957,90020,1857,1865,-0.04316298342541435
1887,06,073,015302,2,1596,1582,966346,1444444,107654,122152,2115,2294,0.06790976058931862
1888,06,073,015706,1,2350,2317,97500,116944,36195,38736,1755,2229,0.026588397790055247
1889,06,073,015705,1,2303,2389,73088,74302,58814,68199,1850,1991,-0.007769337016574583
1890,06,073,015408,2,2215,2160,781250,829167,104230,126727,2219,2290,-0.0805709023941068
1891,06,073,013320,1,2624,2568,721939,730026,133368,144036,2821,3223,-0.045177255985267034
1892,06,073,014902,1,710,700,838542,873476,71615,79734,2043,2248,-0.052371086556169406
1893,06,073,013206,2,2234,2175,634615,718750,53894,57938,1491,1654,-0.012085635359115998
1894,06,073,013425,1,2149,2088,1206801,1315744,182572,196547,3306,3329,-0.02935082872928174
1895,06,073,013423,2,1766,1724,946990,1199561,116505,147713,2360,2593,-0.004776703499079174
1896,06,073,021001,3,846,820,153030,153030,50951,51622,376,376,-0.004604051565377534
1897,06,073,021302,3,1266,1283,826149,918750,111948,121027,1806,2138,0.037407918968692444
1898,06,073,013424,1,2161,2106,811080,883929,195177,207642,3122,3182,-0.03038674033149172
1899,06,073,016403,1,2246,2199,914398,970588,156974,178980,3167,3260,-0.0332642725598527
1900,06,073,020812,1,1911,1857,959877,1111111,55314,63754,1678,1870,-0.019567219152854518
1901,06,073,013320,2,2952,2891,946086,1149746,178129,197237,3167,3438,0.0031077348066298194
1902,06,073,021102,1,1945,2006,367557,565668,90918,107236,440,447,0.020027624309392277
1903,06,073,021101,1,1390,1360,524793,670387,43372,43206,448,448,0.00759668508287293
1904,06,073,010016,1,3990,3990,0,0,0,0,0,0,-5.7550644567225836e-05
1905,06,073,013424,2,1127,1097,501126,625710,117694,133695,2733,2796,-0.0402854511970534
1906,06,073,019111,2,1601,1572,906805,932789,133324,160920,1125,1422,-0.034185082872928194
1907,06,073,015302,3,1623,1617,800234,853814,89298,108692,2484,3501,0.04632826887661143
1908,06,073,021305,2,1946,1888,1496063,2000001,145263,172419,1364,3501,0.23831721915285453
1909,06,073,013316,2,2096,2051,705021,853401,172742,188907,3092,3181,-0.02117863720073665
1910,06,073,019110,1,1437,1398,1103403,1303097,124402,135209,2250,3108,0.07072974217311234
1911,06,073,013422,2,1212,1218,929036,934122,164395,192422,3250,3250,-0.06629834254143649
1912,06,073,013315,1,2255,2194,814420,923520,145855,153070,2750,2793,0.007366482504604005
1913,06,073,018615,2,879,857,1090909,1215909,88955,94077,2353,2413,-0.04615561694290975
1914,06,073,017813,3,1757,1765,1442408,1532946,141706,161089,3501,3501,-0.013466850828729282
1915,06,073,020040,2,1469,1434,954493,1131818,142603,154817,2380,2390,-0.05208333333333337
1916,06,073,013608,2,1358,1334,547009,630645,67587,73863,2889,3202,-0.016171731123388586
1917,06,073,013607,2,1685,1646,858574,906532,86387,93348,2039,2224,-0.03867403314917124
1918,06,073,013607,1,772,759,863636,875000,59088,64275,2775,3041,-0.07901703499079188
1919,06,073,013906,3,1869,1908,653543,710106,70900,82004,1936,2643,0.032861418047882146
1920,06,073,008202,1,544,562,2000001,2000001,137415,159913,3067,3117,-0.03297651933701655
1921,06,073,017062,3,1016,985,2000001,2000001,262535,276030,3501,3501,-0.01634438305709021
1922,06,073,020311,1,2171,2387,341339,503205,63957,71811,2211,2247,0.0012661141804788181
1923,06,073,020310,1,6057,5958,819444,957071,105072,129017,2679,2775,0.04229972375690608
1924,06,073,013316,3,2125,2062,866803,905068,211625,219017,3114,3202,-0.05887430939226518
1925,06,073,017308,2,1836,2315,1627451,1755208,115989,142695,2919,3322,0.04765193370165746
1926,06,073,013323,1,2540,2484,754412,854167,175114,186224,2047,2526,0.007021178637200726
1927,06,073,013323,2,1544,1505,828571,898504,93434,103122,2375,3501,0.0888581952117864
1928,06,073,022101,1,2210,2244,1326128,1366608,185963,205279,3059,3405,-0.006618324125230168
1929,06,073,013203,4,1320,1291,0,0,63444,72895,1638,1699,-0.014272559852670334
1930,06,073,013312,2,1010,985,455714,637136,116049,132811,1865,1862,-0.014560313075506447
1931,06,073,013326,2,2129,2071,1032427,1166416,204164,215924,2308,2380,-0.05570902394106808
1932,06,073,013315,2,1059,1058,948864,1170000,172907,191619,2731,2796,-0.029408379373849006
1933,06,073,013203,5,1477,1440,0,0,41660,51744,1473,1645,-0.008632596685082875
1934,06,073,010019,2,2462,2492,851580,865538,130141,136279,2831,2821,-0.10249769797421734
1935,06,073,010018,2,2131,2070,596154,665984,97445,109728,2186,2251,-0.04195441988950273
1936,06,073,020310,2,776,765,1159722,1579439,134365,145856,3105,3176,0.022732504604051545
1937,06,073,016703,2,797,779,772436,933824,103302,104151,1843,1938,0.0688881215469613
